********** ./zel_crossel.py {'context': True, 'fixed_len': 48, 'device': 'cuda:2', 'lan': ['bn', 'jv', 'mr', 'pa', 'te', 'uk'], 'top_what': [50, 20, 10, 5, 2, 1], 'saved_file': './saved/crossel_zel/context_1.bin'}
[TRAINER]: generating train loader
[TRAINER]: converting train data to tensors:
[TRAINER]: generating valid loader
[TRAINER]: converting valid data to tensors:
**** now round 0 valid begin:
ACC: tensor(0.4993, device='cuda:2')
[round: 3]: 8/90 end. loss: 0.12678800523281097
[round: 3]: 9/90 end. loss: 0.15220093727111816
[round: 3]: 10/90 end. loss: 0.135458305478096
[round: 3]: 11/90 end. loss: 0.14114707708358765
[round: 3]: 12/90 end. loss: 0.12215948849916458
[round: 3]: 13/90 end. loss: 0.1688898503780365
[round: 3]: 14/90 end. loss: 0.126439169049263
[round: 3]: 15/90 end. loss: 0.1461912989616394
[round: 3]: 16/90 end. loss: 0.12716536223888397
[round: 3]: 17/90 end. loss: 0.13624608516693115
[round: 3]: 18/90 end. loss: 0.14801307022571564
[round: 3]: 19/90 end. loss: 0.11926643550395966
[round: 3]: 20/90 end. loss: 0.14707261323928833
[round: 3]: 21/90 end. loss: 0.1121094673871994
[round: 3]: 22/90 end. loss: 0.15923498570919037
[round: 3]: 23/90 end. loss: 0.14789363741874695
[round: 3]: 24/90 end. loss: 0.15803658962249756
[round: 3]: 25/90 end. loss: 0.12332795560359955
[round: 3]: 26/90 end. loss: 0.12404969334602356
[round: 3]: 27/90 end. loss: 0.1382567137479782
[round: 3]: 28/90 end. loss: 0.10219916701316833
[round: 3]: 29/90 end. loss: 0.11267447471618652
[round: 3]: 30/90 end. loss: 0.1317054033279419
[round: 3]: 31/90 end. loss: 0.135834738612175
[round: 3]: 32/90 end. loss: 0.12420599907636642
[round: 3]: 33/90 end. loss: 0.1471831351518631
[round: 3]: 34/90 end. loss: 0.11689454317092896
[round: 3]: 35/90 end. loss: 0.19423747062683105
[round: 3]: 36/90 end. loss: 0.1299101561307907
[round: 3]: 37/90 end. loss: 0.14699210226535797
[round: 3]: 38/90 end. loss: 0.12485772371292114
[round: 3]: 39/90 end. loss: 0.09236983954906464
[round: 3]: 40/90 end. loss: 0.17761148512363434
[round: 3]: 41/90 end. loss: 0.11743469536304474
[round: 3]: 42/90 end. loss: 0.13423120975494385
[round: 3]: 43/90 end. loss: 0.1353641301393509
[round: 3]: 44/90 end. loss: 0.13855721056461334
[round: 3]: 45/90 end. loss: 0.12986315786838531
[round: 3]: 46/90 end. loss: 0.1347970813512802
[round: 3]: 47/90 end. loss: 0.1877671331167221
[round: 3]: 48/90 end. loss: 0.12283479422330856
[round: 3]: 49/90 end. loss: 0.10187705606222153
[round: 3]: 50/90 end. loss: 0.09577462822198868
[round: 3]: 51/90 end. loss: 0.1416071653366089
[round: 3]: 52/90 end. loss: 0.13285282254219055
[round: 3]: 53/90 end. loss: 0.12796951830387115
[round: 3]: 54/90 end. loss: 0.12711992859840393
[round: 3]: 55/90 end. loss: 0.10230094194412231
[round: 3]: 56/90 end. loss: 0.13521093130111694
[round: 3]: 57/90 end. loss: 0.1547100991010666
[round: 3]: 58/90 end. loss: 0.1093834787607193
[round: 3]: 59/90 end. loss: 0.15140455961227417
[round: 3]: 60/90 end. loss: 0.16239582002162933
[round: 3]: 61/90 end. loss: 0.16997170448303223
[round: 3]: 62/90 end. loss: 0.13095583021640778
[round: 3]: 63/90 end. loss: 0.1389867067337036
[round: 3]: 64/90 end. loss: 0.12235452234745026
[round: 3]: 65/90 end. loss: 0.13985252380371094
[round: 3]: 66/90 end. loss: 0.11612942814826965
[round: 3]: 67/90 end. loss: 0.12891004979610443
[round: 3]: 68/90 end. loss: 0.12922880053520203
[round: 3]: 69/90 end. loss: 0.10487712174654007
[round: 3]: 70/90 end. loss: 0.13215862214565277
[round: 3]: 71/90 end. loss: 0.11678576469421387
[round: 3]: 72/90 end. loss: 0.11606628447771072
[round: 3]: 73/90 end. loss: 0.09162105619907379
[round: 3]: 74/90 end. loss: 0.20391027629375458
[round: 3]: 75/90 end. loss: 0.1308518499135971
[round: 3]: 76/90 end. loss: 0.11150473356246948
[round: 3]: 77/90 end. loss: 0.11511539667844772
[round: 3]: 78/90 end. loss: 0.12440026551485062
[round: 3]: 79/90 end. loss: 0.12672816216945648
[round: 3]: 80/90 end. loss: 0.13121427595615387
[round: 3]: 81/90 end. loss: 0.11752112209796906
[round: 3]: 82/90 end. loss: 0.09812969714403152
[round: 3]: 83/90 end. loss: 0.11580872535705566
[round: 3]: 84/90 end. loss: 0.14008107781410217
[round: 3]: 85/90 end. loss: 0.14672821760177612
[round: 3]: 86/90 end. loss: 0.13609425723552704
[round: 3]: 87/90 end. loss: 0.10293548554182053
[round: 3]: 88/90 end. loss: 0.11069871485233307
[round: 3]: 89/90 end. loss: 0.0969250351190567
**** now round 4 valid begin:
ACC: tensor(0.9525, device='cuda:2')
[round: 4]: 0/90 end. loss: 0.10183605551719666
[round: 4]: 1/90 end. loss: 0.11570798605680466
[round: 4]: 2/90 end. loss: 0.11928217858076096
[round: 4]: 3/90 end. loss: 0.10073573887348175
[round: 4]: 4/90 end. loss: 0.1285698562860489
[round: 4]: 5/90 end. loss: 0.12175872921943665
[round: 4]: 6/90 end. loss: 0.09836825728416443
[round: 4]: 7/90 end. loss: 0.10814094543457031
[round: 4]: 8/90 end. loss: 0.15595830976963043
[round: 4]: 9/90 end. loss: 0.11181152611970901
[round: 4]: 10/90 end. loss: 0.10727166384458542
[round: 4]: 11/90 end. loss: 0.11324834078550339
[round: 4]: 12/90 end. loss: 0.14513343572616577
[round: 4]: 13/90 end. loss: 0.11568359285593033
[round: 4]: 14/90 end. loss: 0.16022172570228577
[round: 4]: 15/90 end. loss: 0.11179416626691818
[round: 4]: 16/90 end. loss: 0.0877629816532135
[round: 4]: 17/90 end. loss: 0.10082735866308212
[round: 4]: 18/90 end. loss: 0.12568756937980652
[round: 4]: 19/90 end. loss: 0.10004332661628723
[round: 4]: 20/90 end. loss: 0.10993599891662598
[round: 4]: 21/90 end. loss: 0.1277686506509781
[round: 4]: 22/90 end. loss: 0.07554870843887329
[round: 4]: 23/90 end. loss: 0.09885288029909134
[round: 4]: 24/90 end. loss: 0.09479929506778717
[round: 4]: 25/90 end. loss: 0.11298025399446487
[round: 4]: 26/90 end. loss: 0.11124738305807114
[round: 4]: 27/90 end. loss: 0.08243987709283829
[round: 4]: 28/90 end. loss: 0.08265049010515213
[round: 4]: 29/90 end. loss: 0.10133521258831024
[round: 4]: 30/90 end. loss: 0.09177561104297638
[round: 4]: 31/90 end. loss: 0.10658478736877441
[round: 4]: 32/90 end. loss: 0.13557036221027374
[round: 4]: 33/90 end. loss: 0.12189321964979172
[round: 4]: 34/90 end. loss: 0.13162073493003845
